,components,username_folder_name,js_loc_in_each_js
6,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
7,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
8,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
9,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
10,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
11,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
12,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,80488.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,6217.0
1,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,6217.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,6217.0
0,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-ronaldsg20,9994.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,9994.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,9994.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,7273.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,53669.0
1,d3-selection_Selecting_.selection,2017-Purdue-UNAL-IronHack-ronaldsg20,53669.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,53669.0
3,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,53669.0
4,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,53669.0
5,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,53669.0
6,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,53669.0
7,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,53669.0
8,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,53669.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4578.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,4578.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,4578.0
3,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,4578.0
4,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,4578.0
5,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,4578.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,2167.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,14203.0
1,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,14203.0
2,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,14203.0
3,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,14203.0
4,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,14203.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,7609.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,7609.0
2,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,7609.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,11047.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,11047.0
2,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,11047.0
3,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,11047.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,9469.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,9469.0
2,d3-color___.lab,2017-Purdue-UNAL-IronHack-ronaldsg20,9469.0
3,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,9469.0
4,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-ronaldsg20,9469.0
5,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,9469.0
6,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,9469.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,4047.0
1,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,4047.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,5912.0
1,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,5912.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,7204.0
1,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,7204.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,7204.0
3,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,7204.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3231.0
1,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,3231.0
0,d3-array_Statistics_.sum,2017-Purdue-UNAL-IronHack-ronaldsg20,48601.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,48601.0
2,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,48601.0
3,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,48601.0
4,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,48601.0
5,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,48601.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,48601.0
7,d3-fetch___.text,2017-Purdue-UNAL-IronHack-ronaldsg20,48601.0
0,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,5153.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,5153.0
0,d3-hierarchy___.tree,2017-Purdue-UNAL-IronHack-ronaldsg20,10254.0
0,d3-selection_Selecting_.selectAll,2017-Purdue-UNAL-IronHack-ronaldsg20,4247.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4247.0
2,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,4247.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,4247.0
4,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,4247.0
