,Group,variable,value
780,2.0,tech-phase5,50.0
781,2.0,tech-phase5,87.5
782,2.0,tech-phase5,62.5
783,2.0,tech-phase5,100.0
784,2.0,tech-phase5,87.5
785,2.0,tech-phase5,100.0
786,2.0,tech-phase5,100.0
787,2.0,tech-phase5,87.5
788,2.0,tech-phase5,87.5
789,2.0,tech-phase5,87.5
790,2.0,tech-phase5,100.0
791,2.0,tech-phase5,0.0
792,2.0,tech-phase5,0.0
793,2.0,tech-phase5,0.0
794,2.0,tech-phase5,0.0
795,3.0,tech-phase5,87.5
796,3.0,tech-phase5,87.5
797,3.0,tech-phase5,75.0
798,3.0,tech-phase5,87.5
799,3.0,tech-phase5,62.5
800,3.0,tech-phase5,87.5
801,3.0,tech-phase5,75.0
802,3.0,tech-phase5,50.0
803,3.0,tech-phase5,100.0
804,3.0,tech-phase5,87.5
805,3.0,tech-phase5,37.5
806,3.0,tech-phase5,25.0
807,3.0,tech-phase5,100.0
808,3.0,tech-phase5,75.0
809,3.0,tech-phase5,87.5
810,3.0,tech-phase5,62.5
811,3.0,tech-phase5,87.5
812,3.0,tech-phase5,100.0
813,3.0,tech-phase5,75.0
814,3.0,tech-phase5,87.5
815,3.0,tech-phase5,87.5
816,3.0,tech-phase5,100.0
817,3.0,tech-phase5,75.0
818,3.0,tech-phase5,62.5
819,3.0,tech-phase5,62.5
820,3.0,tech-phase5,87.5
821,3.0,tech-phase5,87.5
822,3.0,tech-phase5,100.0
823,3.0,tech-phase5,87.5
824,3.0,tech-phase5,100.0
825,3.0,tech-phase5,75.0
826,3.0,tech-phase5,100.0
827,3.0,tech-phase5,50.0
828,3.0,tech-phase5,50.0
829,3.0,tech-phase5,87.5
830,3.0,tech-phase5,100.0
831,3.0,tech-phase5,87.5
832,3.0,tech-phase5,87.5
833,3.0,tech-phase5,0.0
834,3.0,tech-phase5,0.0
835,3.0,tech-phase5,0.0
836,0.0,tech-phase5,0.0
837,0.0,tech-phase5,0.0
838,0.0,tech-phase5,0.0
839,0.0,tech-phase5,0.0
840,0.0,tech-phase4,100.0
841,0.0,tech-phase4,87.5
842,0.0,tech-phase4,62.5
843,0.0,tech-phase4,37.5
844,0.0,tech-phase4,37.5
845,0.0,tech-phase4,87.5
846,0.0,tech-phase4,0.0
847,0.0,tech-phase4,75.0
848,0.0,tech-phase4,75.0
849,0.0,tech-phase4,87.5
850,0.0,tech-phase4,50.0
851,0.0,tech-phase4,62.5
852,0.0,tech-phase4,62.5
853,0.0,tech-phase4,25.0
854,0.0,tech-phase4,0.0
855,0.0,tech-phase4,87.5
856,0.0,tech-phase4,25.0
857,0.0,tech-phase4,37.5
858,0.0,tech-phase4,75.0
859,0.0,tech-phase4,37.5
860,0.0,tech-phase4,75.0
861,0.0,tech-phase4,50.0
862,0.0,tech-phase4,37.5
863,0.0,tech-phase4,75.0
864,0.0,tech-phase4,62.5
865,0.0,tech-phase4,75.0
866,0.0,tech-phase4,75.0
867,0.0,tech-phase4,62.5
868,0.0,tech-phase4,50.0
869,0.0,tech-phase4,87.5
870,0.0,tech-phase4,75.0
871,0.0,tech-phase4,25.0
872,0.0,tech-phase4,0.0
873,0.0,tech-phase4,0.0
874,0.0,tech-phase4,0.0
875,0.0,tech-phase4,0.0
876,0.0,tech-phase4,0.0
877,0.0,tech-phase4,0.0
878,0.0,tech-phase4,0.0
879,1.0,tech-phase4,62.5
880,1.0,tech-phase4,50.0
881,1.0,tech-phase4,62.5
882,1.0,tech-phase4,0.0
883,1.0,tech-phase4,37.5
884,1.0,tech-phase4,37.5
885,1.0,tech-phase4,50.0
886,1.0,tech-phase4,100.0
887,1.0,tech-phase4,62.5
888,1.0,tech-phase4,25.0
889,1.0,tech-phase4,75.0
890,1.0,tech-phase4,100.0
891,1.0,tech-phase4,62.5
892,1.0,tech-phase4,100.0
893,1.0,tech-phase4,75.0
894,1.0,tech-phase4,75.0
895,1.0,tech-phase4,62.5
896,1.0,tech-phase4,75.0
897,1.0,tech-phase4,87.5
898,1.0,tech-phase4,87.5
899,1.0,tech-phase4,75.0
900,1.0,tech-phase4,75.0
901,1.0,tech-phase4,25.0
902,1.0,tech-phase4,75.0
903,1.0,tech-phase4,75.0
904,1.0,tech-phase4,50.0
905,1.0,tech-phase4,87.5
906,1.0,tech-phase4,75.0
907,1.0,tech-phase4,75.0
908,1.0,tech-phase4,62.5
909,1.0,tech-phase4,75.0
910,1.0,tech-phase4,37.5
911,1.0,tech-phase4,62.5
912,1.0,tech-phase4,100.0
913,1.0,tech-phase4,87.5
914,1.0,tech-phase4,75.0
915,1.0,tech-phase4,75.0
916,1.0,tech-phase4,50.0
917,1.0,tech-phase4,0.0
918,1.0,tech-phase4,0.0
919,1.0,tech-phase4,0.0
920,1.0,tech-phase4,62.5
921,2.0,tech-phase4,62.5
922,2.0,tech-phase4,50.0
923,2.0,tech-phase4,25.0
924,2.0,tech-phase4,37.5
925,2.0,tech-phase4,0.0
926,2.0,tech-phase4,87.5
927,2.0,tech-phase4,75.0
928,2.0,tech-phase4,75.0
929,2.0,tech-phase4,37.5
930,2.0,tech-phase4,0.0
931,2.0,tech-phase4,50.0
932,2.0,tech-phase4,75.0
933,2.0,tech-phase4,75.0
934,2.0,tech-phase4,100.0
935,2.0,tech-phase4,75.0
936,2.0,tech-phase4,75.0
937,2.0,tech-phase4,62.5
938,2.0,tech-phase4,87.5
939,2.0,tech-phase4,87.5
940,2.0,tech-phase4,62.5
941,2.0,tech-phase4,75.0
942,2.0,tech-phase4,62.5
943,2.0,tech-phase4,62.5
944,2.0,tech-phase4,75.0
945,2.0,tech-phase4,50.0
946,2.0,tech-phase4,75.0
947,2.0,tech-phase4,62.5
948,2.0,tech-phase4,62.5
949,2.0,tech-phase4,75.0
950,2.0,tech-phase4,62.5
951,2.0,tech-phase4,87.5
952,2.0,tech-phase4,75.0
953,2.0,tech-phase4,62.5
954,2.0,tech-phase4,100.0
955,2.0,tech-phase4,87.5
956,2.0,tech-phase4,37.5
957,2.0,tech-phase4,0.0
958,2.0,tech-phase4,50.0
959,2.0,tech-phase4,0.0
960,2.0,tech-phase4,0.0
961,2.0,tech-phase4,0.0
962,2.0,tech-phase4,0.0
963,3.0,tech-phase4,87.5
964,3.0,tech-phase4,100.0
965,3.0,tech-phase4,75.0
966,3.0,tech-phase4,75.0
967,3.0,tech-phase4,62.5
968,3.0,tech-phase4,87.5
969,3.0,tech-phase4,62.5
970,3.0,tech-phase4,37.5
971,3.0,tech-phase4,62.5
972,3.0,tech-phase4,75.0
973,3.0,tech-phase4,37.5
974,3.0,tech-phase4,0.0
975,3.0,tech-phase4,75.0
976,3.0,tech-phase4,75.0
977,3.0,tech-phase4,62.5
978,3.0,tech-phase4,50.0
979,3.0,tech-phase4,87.5
980,3.0,tech-phase4,87.5
981,3.0,tech-phase4,62.5
982,3.0,tech-phase4,62.5
983,3.0,tech-phase4,87.5
984,3.0,tech-phase4,87.5
985,3.0,tech-phase4,50.0
986,3.0,tech-phase4,62.5
987,3.0,tech-phase4,62.5
988,3.0,tech-phase4,62.5
989,3.0,tech-phase4,87.5
990,3.0,tech-phase4,100.0
991,3.0,tech-phase4,62.5
992,3.0,tech-phase4,87.5
993,3.0,tech-phase4,62.5
994,3.0,tech-phase4,75.0
995,3.0,tech-phase4,50.0
996,3.0,tech-phase4,50.0
997,3.0,tech-phase4,87.5
998,3.0,tech-phase4,100.0
999,3.0,tech-phase4,62.5
1000,3.0,tech-phase4,87.5
1001,3.0,tech-phase4,0.0
1002,3.0,tech-phase4,0.0
1003,3.0,tech-phase4,0.0
1004,0.0,tech-phase4,0.0
1005,0.0,tech-phase4,0.0
1006,0.0,tech-phase4,0.0
1007,0.0,tech-phase4,0.0
1008,0.0,user-requirement-phase4,20.0
1009,0.0,user-requirement-phase4,20.0
1010,0.0,user-requirement-phase4,100.0
1011,0.0,user-requirement-phase4,20.0
1012,0.0,user-requirement-phase4,40.0
1013,0.0,user-requirement-phase4,0.0
1014,0.0,user-requirement-phase4,20.0
1015,0.0,user-requirement-phase4,0.0
1016,0.0,user-requirement-phase4,80.0
1017,0.0,user-requirement-phase4,20.0
1018,0.0,user-requirement-phase4,20.0
1019,0.0,user-requirement-phase4,20.0
1020,0.0,user-requirement-phase4,0.0
1021,0.0,user-requirement-phase4,20.0
1022,0.0,user-requirement-phase4,0.0
1023,0.0,user-requirement-phase4,0.0
1024,0.0,user-requirement-phase4,0.0
1025,0.0,user-requirement-phase4,0.0
1026,0.0,user-requirement-phase4,60.0
1027,0.0,user-requirement-phase4,60.0
1028,0.0,user-requirement-phase4,60.0
1029,0.0,user-requirement-phase4,20.0
1030,0.0,user-requirement-phase4,20.0
1031,0.0,user-requirement-phase4,20.0
1032,0.0,user-requirement-phase4,60.0
1033,0.0,user-requirement-phase4,0.0
1034,0.0,user-requirement-phase4,20.0
1035,0.0,user-requirement-phase4,60.0
1036,0.0,user-requirement-phase4,20.0
1037,0.0,user-requirement-phase4,20.0
1038,0.0,user-requirement-phase4,80.0
1039,0.0,user-requirement-phase4,20.0
1040,0.0,user-requirement-phase4,0.0
1041,0.0,user-requirement-phase4,0.0
1042,0.0,user-requirement-phase4,0.0
1043,0.0,user-requirement-phase4,0.0
1044,0.0,user-requirement-phase4,0.0
1045,0.0,user-requirement-phase4,0.0
1046,0.0,user-requirement-phase4,0.0
1047,1.0,user-requirement-phase4,40.0
1048,1.0,user-requirement-phase4,20.0
1049,1.0,user-requirement-phase4,20.0
1050,1.0,user-requirement-phase4,20.0
1051,1.0,user-requirement-phase4,20.0
1052,1.0,user-requirement-phase4,20.0
1053,1.0,user-requirement-phase4,100.0
1054,1.0,user-requirement-phase4,40.0
1055,1.0,user-requirement-phase4,60.0
1056,1.0,user-requirement-phase4,0.0
1057,1.0,user-requirement-phase4,100.0
1058,1.0,user-requirement-phase4,60.0
1059,1.0,user-requirement-phase4,20.0
1060,1.0,user-requirement-phase4,60.0
1061,1.0,user-requirement-phase4,100.0
1062,1.0,user-requirement-phase4,100.0
1063,1.0,user-requirement-phase4,20.0
1064,1.0,user-requirement-phase4,20.0
1065,1.0,user-requirement-phase4,60.0
1066,1.0,user-requirement-phase4,20.0
1067,1.0,user-requirement-phase4,80.0
1068,1.0,user-requirement-phase4,40.0
1069,1.0,user-requirement-phase4,0.0
1070,1.0,user-requirement-phase4,20.0
1071,1.0,user-requirement-phase4,40.0
1072,1.0,user-requirement-phase4,0.0
1073,1.0,user-requirement-phase4,60.0
1074,1.0,user-requirement-phase4,100.0
1075,1.0,user-requirement-phase4,40.0
1076,1.0,user-requirement-phase4,0.0
1077,1.0,user-requirement-phase4,20.0
1078,1.0,user-requirement-phase4,20.0
1079,1.0,user-requirement-phase4,20.0
1080,1.0,user-requirement-phase4,40.0
1081,1.0,user-requirement-phase4,60.0
1082,1.0,user-requirement-phase4,100.0
1083,1.0,user-requirement-phase4,20.0
1084,1.0,user-requirement-phase4,20.0
1085,1.0,user-requirement-phase4,0.0
1086,1.0,user-requirement-phase4,0.0
1087,1.0,user-requirement-phase4,0.0
1088,1.0,user-requirement-phase4,0.0
1089,2.0,user-requirement-phase4,20.0
1090,2.0,user-requirement-phase4,20.0
1091,2.0,user-requirement-phase4,20.0
1092,2.0,user-requirement-phase4,40.0
1093,2.0,user-requirement-phase4,0.0
1094,2.0,user-requirement-phase4,80.0
1095,2.0,user-requirement-phase4,100.0
1096,2.0,user-requirement-phase4,0.0
1097,2.0,user-requirement-phase4,40.0
1098,2.0,user-requirement-phase4,20.0
1099,2.0,user-requirement-phase4,0.0
1100,2.0,user-requirement-phase4,20.0
1101,2.0,user-requirement-phase4,40.0
1102,2.0,user-requirement-phase4,100.0
1103,2.0,user-requirement-phase4,100.0
1104,2.0,user-requirement-phase4,20.0
1105,2.0,user-requirement-phase4,100.0
1106,2.0,user-requirement-phase4,80.0
1107,2.0,user-requirement-phase4,60.0
1108,2.0,user-requirement-phase4,20.0
1109,2.0,user-requirement-phase4,20.0
1110,2.0,user-requirement-phase4,40.0
1111,2.0,user-requirement-phase4,100.0
1112,2.0,user-requirement-phase4,80.0
1113,2.0,user-requirement-phase4,0.0
1114,2.0,user-requirement-phase4,20.0
1115,2.0,user-requirement-phase4,0.0
1116,2.0,user-requirement-phase4,20.0
1117,2.0,user-requirement-phase4,20.0
1118,2.0,user-requirement-phase4,0.0
1119,2.0,user-requirement-phase4,80.0
1120,2.0,user-requirement-phase4,40.0
1121,2.0,user-requirement-phase4,40.0
1122,2.0,user-requirement-phase4,40.0
1123,2.0,user-requirement-phase4,0.0
1124,2.0,user-requirement-phase4,20.0
1125,2.0,user-requirement-phase4,0.0
1126,2.0,user-requirement-phase4,0.0
1127,2.0,user-requirement-phase4,0.0
1128,2.0,user-requirement-phase4,0.0
1129,2.0,user-requirement-phase4,0.0
1130,2.0,user-requirement-phase4,0.0
1131,3.0,user-requirement-phase4,80.0
1132,3.0,user-requirement-phase4,100.0
1133,3.0,user-requirement-phase4,0.0
1134,3.0,user-requirement-phase4,40.0
1135,3.0,user-requirement-phase4,0.0
1136,3.0,user-requirement-phase4,0.0
1137,3.0,user-requirement-phase4,20.0
1138,3.0,user-requirement-phase4,20.0
1139,3.0,user-requirement-phase4,80.0
1140,3.0,user-requirement-phase4,0.0
1141,3.0,user-requirement-phase4,20.0
1142,3.0,user-requirement-phase4,0.0
1143,3.0,user-requirement-phase4,60.0
1144,3.0,user-requirement-phase4,100.0
1145,3.0,user-requirement-phase4,60.0
1146,3.0,user-requirement-phase4,20.0
1147,3.0,user-requirement-phase4,40.0
1148,3.0,user-requirement-phase4,60.0
1149,3.0,user-requirement-phase4,0.0
1150,3.0,user-requirement-phase4,20.0
1151,3.0,user-requirement-phase4,40.0
1152,3.0,user-requirement-phase4,20.0
1153,3.0,user-requirement-phase4,20.0
1154,3.0,user-requirement-phase4,20.0
1155,3.0,user-requirement-phase4,20.0
1156,3.0,user-requirement-phase4,60.0
1157,3.0,user-requirement-phase4,100.0
1158,3.0,user-requirement-phase4,20.0
1159,3.0,user-requirement-phase4,20.0
1160,3.0,user-requirement-phase4,60.0
1161,3.0,user-requirement-phase4,20.0
1162,3.0,user-requirement-phase4,20.0
1163,3.0,user-requirement-phase4,20.0
1164,3.0,user-requirement-phase4,80.0
1165,3.0,user-requirement-phase4,40.0
1166,3.0,user-requirement-phase4,0.0
1167,3.0,user-requirement-phase4,0.0
1168,3.0,user-requirement-phase4,80.0
1169,3.0,user-requirement-phase4,0.0
1170,3.0,user-requirement-phase4,0.0
1171,3.0,user-requirement-phase4,0.0
1172,0.0,user-requirement-phase4,0.0
1173,0.0,user-requirement-phase4,0.0
1174,0.0,user-requirement-phase4,0.0
1175,0.0,user-requirement-phase4,0.0
1176,0.0,infovis-phase4,29.17
1177,0.0,infovis-phase4,37.5
1178,0.0,infovis-phase4,58.33
1179,0.0,infovis-phase4,45.83
1180,0.0,infovis-phase4,54.17
1181,0.0,infovis-phase4,25.0
1182,0.0,infovis-phase4,29.17
1183,0.0,infovis-phase4,0.0
1184,0.0,infovis-phase4,87.5
1185,0.0,infovis-phase4,50.0
1186,0.0,infovis-phase4,33.33
1187,0.0,infovis-phase4,37.5
1188,0.0,infovis-phase4,33.33
1189,0.0,infovis-phase4,25.0
1190,0.0,infovis-phase4,25.0
1191,0.0,infovis-phase4,58.33
1192,0.0,infovis-phase4,0.0
1193,0.0,infovis-phase4,25.0
1194,0.0,infovis-phase4,33.33
1195,0.0,infovis-phase4,50.0
1196,0.0,infovis-phase4,66.67
1197,0.0,infovis-phase4,33.33
1198,0.0,infovis-phase4,54.17
1199,0.0,infovis-phase4,41.67
1200,0.0,infovis-phase4,45.83
1201,0.0,infovis-phase4,25.0
1202,0.0,infovis-phase4,33.33
1203,0.0,infovis-phase4,54.17
1204,0.0,infovis-phase4,29.17
1205,0.0,infovis-phase4,50.0
1206,0.0,infovis-phase4,70.83
1207,0.0,infovis-phase4,29.17
1208,0.0,infovis-phase4,0.0
1209,0.0,infovis-phase4,0.0
1210,0.0,infovis-phase4,0.0
1211,0.0,infovis-phase4,0.0
1212,0.0,infovis-phase4,0.0
1213,0.0,infovis-phase4,0.0
1214,0.0,infovis-phase4,0.0
1215,1.0,infovis-phase4,58.33
1216,1.0,infovis-phase4,25.0
1217,1.0,infovis-phase4,29.17
1218,1.0,infovis-phase4,25.0
1219,1.0,infovis-phase4,50.0
1220,1.0,infovis-phase4,29.17
1221,1.0,infovis-phase4,75.0
1222,1.0,infovis-phase4,62.5
1223,1.0,infovis-phase4,79.17
1224,1.0,infovis-phase4,25.0
1225,1.0,infovis-phase4,79.17
1226,1.0,infovis-phase4,29.17
1227,1.0,infovis-phase4,33.33
1228,1.0,infovis-phase4,83.33
1229,1.0,infovis-phase4,70.83
1230,1.0,infovis-phase4,70.83
1231,1.0,infovis-phase4,33.33
1232,1.0,infovis-phase4,41.67
1233,1.0,infovis-phase4,62.5
1234,1.0,infovis-phase4,33.33
1235,1.0,infovis-phase4,66.67
1236,1.0,infovis-phase4,50.0
1237,1.0,infovis-phase4,25.0
1238,1.0,infovis-phase4,29.17
1239,1.0,infovis-phase4,54.17
1240,1.0,infovis-phase4,0.0
1241,1.0,infovis-phase4,54.17
1242,1.0,infovis-phase4,75.0
1243,1.0,infovis-phase4,58.33
1244,1.0,infovis-phase4,29.17
1245,1.0,infovis-phase4,33.33
1246,1.0,infovis-phase4,33.33
1247,1.0,infovis-phase4,25.0
1248,1.0,infovis-phase4,62.5
1249,1.0,infovis-phase4,58.33
1250,1.0,infovis-phase4,75.0
1251,1.0,infovis-phase4,45.83
1252,1.0,infovis-phase4,37.5
1253,1.0,infovis-phase4,0.0
1254,1.0,infovis-phase4,0.0
1255,1.0,infovis-phase4,0.0
1256,1.0,infovis-phase4,0.0
1257,2.0,infovis-phase4,25.0
1258,2.0,infovis-phase4,25.0
1259,2.0,infovis-phase4,25.0
1260,2.0,infovis-phase4,54.17
1261,2.0,infovis-phase4,0.0
1262,2.0,infovis-phase4,50.0
1263,2.0,infovis-phase4,58.33
1264,2.0,infovis-phase4,29.17
1265,2.0,infovis-phase4,29.17
1266,2.0,infovis-phase4,25.0
1267,2.0,infovis-phase4,37.5
1268,2.0,infovis-phase4,58.33
1269,2.0,infovis-phase4,33.33
1270,2.0,infovis-phase4,70.83
1271,2.0,infovis-phase4,70.83
1272,2.0,infovis-phase4,62.5
1273,2.0,infovis-phase4,75.0
1274,2.0,infovis-phase4,62.5
1275,2.0,infovis-phase4,58.33
1276,2.0,infovis-phase4,25.0
1277,2.0,infovis-phase4,33.33
1278,2.0,infovis-phase4,29.17
1279,2.0,infovis-phase4,75.0
1280,2.0,infovis-phase4,58.33
1281,2.0,infovis-phase4,25.0
1282,2.0,infovis-phase4,41.67
1283,2.0,infovis-phase4,33.33
1284,2.0,infovis-phase4,25.0
1285,2.0,infovis-phase4,29.17
1286,2.0,infovis-phase4,29.17
1287,2.0,infovis-phase4,66.67
1288,2.0,infovis-phase4,25.0
1289,2.0,infovis-phase4,45.83
1290,2.0,infovis-phase4,62.5
1291,2.0,infovis-phase4,25.0
1292,2.0,infovis-phase4,33.33
1293,2.0,infovis-phase4,0.0
1294,2.0,infovis-phase4,25.0
1295,2.0,infovis-phase4,0.0
1296,2.0,infovis-phase4,0.0
1297,2.0,infovis-phase4,0.0
1298,2.0,infovis-phase4,0.0
1299,3.0,infovis-phase4,58.33
1300,3.0,infovis-phase4,70.83
1301,3.0,infovis-phase4,33.33
1302,3.0,infovis-phase4,37.5
1303,3.0,infovis-phase4,25.0
1304,3.0,infovis-phase4,0.0
1305,3.0,infovis-phase4,33.33
1306,3.0,infovis-phase4,25.0
1307,3.0,infovis-phase4,75.0
1308,3.0,infovis-phase4,0.0
1309,3.0,infovis-phase4,58.33
1310,3.0,infovis-phase4,0.0
1311,3.0,infovis-phase4,33.33
1312,3.0,infovis-phase4,66.67
1313,3.0,infovis-phase4,29.17
1314,3.0,infovis-phase4,29.17
1315,3.0,infovis-phase4,37.5
1316,3.0,infovis-phase4,37.5
1317,3.0,infovis-phase4,33.33
1318,3.0,infovis-phase4,37.5
1319,3.0,infovis-phase4,33.33
1320,3.0,infovis-phase4,25.0
1321,3.0,infovis-phase4,33.33
1322,3.0,infovis-phase4,41.67
1323,3.0,infovis-phase4,33.33
1324,3.0,infovis-phase4,45.83
1325,3.0,infovis-phase4,66.67
1326,3.0,infovis-phase4,33.33
1327,3.0,infovis-phase4,33.33
1328,3.0,infovis-phase4,70.83
1329,3.0,infovis-phase4,29.17
1330,3.0,infovis-phase4,33.33
1331,3.0,infovis-phase4,25.0
1332,3.0,infovis-phase4,66.67
1333,3.0,infovis-phase4,50.0
1334,3.0,infovis-phase4,29.17
1335,3.0,infovis-phase4,33.33
1336,3.0,infovis-phase4,58.33
1337,3.0,infovis-phase4,0.0
1338,3.0,infovis-phase4,0.0
1339,3.0,infovis-phase4,0.0
1340,0.0,infovis-phase4,0.0
1341,0.0,infovis-phase4,0.0
1342,0.0,infovis-phase4,0.0
1343,0.0,infovis-phase4,0.0
1344,0.0,novelty-phase4,43.75
1345,0.0,novelty-phase4,100.0
1346,0.0,novelty-phase4,0.0
1347,0.0,novelty-phase4,25.0
1348,0.0,novelty-phase4,0.0
1349,0.0,novelty-phase4,50.0
1350,0.0,novelty-phase4,0.0
1351,0.0,novelty-phase4,0.0
1352,0.0,novelty-phase4,0.0
1353,0.0,novelty-phase4,62.5
1354,0.0,novelty-phase4,62.5
1355,0.0,novelty-phase4,56.25
1356,0.0,novelty-phase4,25.0
1357,0.0,novelty-phase4,0.0
1358,0.0,novelty-phase4,25.0
1359,0.0,novelty-phase4,70.83
1360,0.0,novelty-phase4,0.0
1361,0.0,novelty-phase4,25.0
1362,0.0,novelty-phase4,75.0
1363,0.0,novelty-phase4,0.0
1364,0.0,novelty-phase4,75.0
1365,0.0,novelty-phase4,0.0
1366,0.0,novelty-phase4,0.0
1367,0.0,novelty-phase4,79.17
1368,0.0,novelty-phase4,75.0
1369,0.0,novelty-phase4,25.0
1370,0.0,novelty-phase4,62.5
1371,0.0,novelty-phase4,75.0
1372,0.0,novelty-phase4,0.0
1373,0.0,novelty-phase4,50.0
1374,0.0,novelty-phase4,87.5
1375,0.0,novelty-phase4,0.0
1376,0.0,novelty-phase4,0.0
1377,0.0,novelty-phase4,0.0
1378,0.0,novelty-phase4,0.0
1379,0.0,novelty-phase4,0.0
1380,0.0,novelty-phase4,0.0
1381,0.0,novelty-phase4,0.0
1382,0.0,novelty-phase4,0.0
1383,1.0,novelty-phase4,0.0
1384,1.0,novelty-phase4,0.0
1385,1.0,novelty-phase4,62.5
1386,1.0,novelty-phase4,0.0
1387,1.0,novelty-phase4,0.0
1388,1.0,novelty-phase4,0.0
1389,1.0,novelty-phase4,0.0
1390,1.0,novelty-phase4,75.0
1391,1.0,novelty-phase4,90.63
1392,1.0,novelty-phase4,0.0
1393,1.0,novelty-phase4,95.83
1394,1.0,novelty-phase4,75.0
1395,1.0,novelty-phase4,62.5
1396,1.0,novelty-phase4,100.0
1397,1.0,novelty-phase4,87.5
1398,1.0,novelty-phase4,87.5
1399,1.0,novelty-phase4,0.0
1400,1.0,novelty-phase4,25.0
1401,1.0,novelty-phase4,75.0
1402,1.0,novelty-phase4,62.5
1403,1.0,novelty-phase4,80.0
1404,1.0,novelty-phase4,0.0
1405,1.0,novelty-phase4,25.0
1406,1.0,novelty-phase4,0.0
1407,1.0,novelty-phase4,75.0
1408,1.0,novelty-phase4,0.0
1409,1.0,novelty-phase4,58.33
1410,1.0,novelty-phase4,62.5
1411,1.0,novelty-phase4,75.0
1412,1.0,novelty-phase4,25.0
1413,1.0,novelty-phase4,50.0
1414,1.0,novelty-phase4,0.0
1415,1.0,novelty-phase4,0.0
1416,1.0,novelty-phase4,75.0
1417,1.0,novelty-phase4,75.0
1418,1.0,novelty-phase4,68.75
1419,1.0,novelty-phase4,75.0
1420,1.0,novelty-phase4,25.0
1421,1.0,novelty-phase4,0.0
1422,1.0,novelty-phase4,0.0
1423,1.0,novelty-phase4,0.0
1424,1.0,novelty-phase4,0.0
1425,2.0,novelty-phase4,0.0
1426,2.0,novelty-phase4,0.0
1427,2.0,novelty-phase4,25.0
1428,2.0,novelty-phase4,0.0
1429,2.0,novelty-phase4,0.0
1430,2.0,novelty-phase4,62.5
1431,2.0,novelty-phase4,87.5
1432,2.0,novelty-phase4,25.0
1433,2.0,novelty-phase4,0.0
1434,2.0,novelty-phase4,0.0
1435,2.0,novelty-phase4,62.5
1436,2.0,novelty-phase4,0.0
1437,2.0,novelty-phase4,0.0
1438,2.0,novelty-phase4,87.5
1439,2.0,novelty-phase4,87.5
1440,2.0,novelty-phase4,0.0
1441,2.0,novelty-phase4,87.5
1442,2.0,novelty-phase4,70.83
1443,2.0,novelty-phase4,78.13
1444,2.0,novelty-phase4,0.0
1445,2.0,novelty-phase4,75.0
1446,2.0,novelty-phase4,75.0
1447,2.0,novelty-phase4,0.0
1448,2.0,novelty-phase4,0.0
1449,2.0,novelty-phase4,25.0
1450,2.0,novelty-phase4,62.5
1451,2.0,novelty-phase4,12.5
1452,2.0,novelty-phase4,0.0
1453,2.0,novelty-phase4,0.0
1454,2.0,novelty-phase4,25.0
1455,2.0,novelty-phase4,0.0
1456,2.0,novelty-phase4,75.0
1457,2.0,novelty-phase4,58.33
1458,2.0,novelty-phase4,87.5
1459,2.0,novelty-phase4,25.0
1460,2.0,novelty-phase4,25.0
1461,2.0,novelty-phase4,0.0
1462,2.0,novelty-phase4,0.0
1463,2.0,novelty-phase4,0.0
1464,2.0,novelty-phase4,0.0
1465,2.0,novelty-phase4,0.0
1466,2.0,novelty-phase4,0.0
1467,3.0,novelty-phase4,75.0
1468,3.0,novelty-phase4,87.5
1469,3.0,novelty-phase4,12.5
1470,3.0,novelty-phase4,0.0
1471,3.0,novelty-phase4,25.0
1472,3.0,novelty-phase4,0.0
1473,3.0,novelty-phase4,0.0
1474,3.0,novelty-phase4,0.0
1475,3.0,novelty-phase4,0.0
1476,3.0,novelty-phase4,0.0
1477,3.0,novelty-phase4,0.0
1478,3.0,novelty-phase4,0.0
1479,3.0,novelty-phase4,75.0
1480,3.0,novelty-phase4,75.0
1481,3.0,novelty-phase4,0.0
1482,3.0,novelty-phase4,0.0
1483,3.0,novelty-phase4,100.0
1484,3.0,novelty-phase4,75.0
1485,3.0,novelty-phase4,25.0
1486,3.0,novelty-phase4,25.0
1487,3.0,novelty-phase4,50.0
1488,3.0,novelty-phase4,62.5
1489,3.0,novelty-phase4,25.0
1490,3.0,novelty-phase4,25.0
1491,3.0,novelty-phase4,0.0
1492,3.0,novelty-phase4,75.0
1493,3.0,novelty-phase4,83.33
1494,3.0,novelty-phase4,12.5
1495,3.0,novelty-phase4,0.0
1496,3.0,novelty-phase4,0.0
1497,3.0,novelty-phase4,0.0
1498,3.0,novelty-phase4,62.5
1499,3.0,novelty-phase4,0.0
1500,3.0,novelty-phase4,75.0
1501,3.0,novelty-phase4,87.5
1502,3.0,novelty-phase4,16.67
1503,3.0,novelty-phase4,25.0
1504,3.0,novelty-phase4,79.17
1505,3.0,novelty-phase4,0.0
1506,3.0,novelty-phase4,0.0
1507,3.0,novelty-phase4,0.0
1508,0.0,novelty-phase4,0.0
1509,0.0,novelty-phase4,0.0
1510,0.0,novelty-phase4,0.0
1511,0.0,novelty-phase4,0.0
1512,0.0,total-phase4,192.92
1513,0.0,total-phase4,245.0
1514,0.0,total-phase4,220.83
1515,0.0,total-phase4,128.33
1516,0.0,total-phase4,131.67
1517,0.0,total-phase4,162.5
1518,0.0,total-phase4,49.17
1519,0.0,total-phase4,0.0
1520,0.0,total-phase4,242.5
1521,0.0,total-phase4,220.0
1522,0.0,total-phase4,165.83
